1e-05 50000 64450 0.929283 -nan
1e-05 50000 29741 1.10979 -nan
1e-05 50000 23942 1.14424 -nan
1e-05 50000 59876 0.953288 -nan
1e-05 50000 54127 0.977748 1.41421
1e-05 50000 45903 1.02156 -nan
1e-05 50000 13098 1.22055 -nan
1e-05 50000 27037 1.12221 -nan
1e-05 50000 20991 1.16407 1.41421
1e-05 50000 82245 0.848531 -nan
1e-05 50000 34537 1.08047 1.41421
1e-05 50000 29788 1.10794 -nan
1e-05 50000 72129 0.894283 -nan
1e-05 50000 33384 1.08668 -nan
1e-05 50000 25237 1.1377 1.41421
1e-05 50000 73512 0.885606 0.765367
1e-05 50000 60027 0.950347 0
1e-05 50000 62011 0.939752 -nan
1e-05 50000 19887 1.17006 -nan
1e-05 50000 49846 1.00516 -nan
1e-05 50000 76657 0.872562 -nan
1e-05 50000 52309 0.989478 0
1e-05 50000 32145 1.09027 -nan
1e-05 50000 86134 0.829426 2.10734e-08
1e-05 50000 43296 1.03065 1.41421
1e-05 50000 41592 1.04355 -nan
1e-05 50000 14615 1.20854 -nan
1e-05 50000 33700 1.08803 -nan
1e-05 50000 34682 1.07928 0.765367
1e-05 50000 24913 1.13718 0.765367
1e-05 50000 83982 0.838048 0.765367
1e-05 50000 18694 1.17986 -nan
1e-05 50000 43208 1.03589 -nan
1e-05 50000 56824 0.962828 2.10734e-08
1e-05 50000 46375 1.01684 0.765367
1e-05 50000 46653 1.01622 -nan
1e-05 50000 72402 0.891829 2.10734e-08
1e-05 50000 11095 1.23751 -nan
1e-05 50000 25123 1.1367 -nan
1e-05 50000 19869 1.16858 -nan
1e-05 50000 31390 1.10212 -nan
1e-05 50000 48896 1.00582 1.41421
1e-05 50000 79745 0.8583 0.765367
1e-05 50000 10289 1.24567 -nan
1e-05 50000 54503 0.977752 -nan
1e-05 50000 70666 0.898948 0.765367
1e-05 50000 75462 0.875467 -nan
1e-05 50000 27191 1.12546 -nan
1e-05 50000 87249 0.824589 0.765367
1e-05 50000 10267 1.24428 -nan
1e-05 50000 29773 1.10843 -nan
1e-05 50000 79782 0.859005 0.765367
1e-05 50000 33842 1.08662 1.41421
1e-05 50000 80231 0.857147 0.765367
1e-05 50000 49930 1.00007 0.765367
1e-05 50000 88380 0.816718 -nan
1e-05 50000 73244 0.888341 0.765367
1e-05 50000 29857 1.10645 0.765367
1e-05 50000 34727 1.07786 1.41421
1e-05 50000 79020 0.86169 0
1e-05 50000 64637 0.929373 0.765367
1e-05 50000 46810 1.0158 0.765367
1e-05 50000 63552 0.931504 0.765367
1e-05 50000 27002 1.12415 0
1e-05 50000 18002 1.18196 0
1e-05 50000 80482 0.854893 0.765367
1e-05 50000 14737 1.20813 -nan
1e-05 50000 89741 0.813161 0.765367
1e-05 50000 83783 0.83853 0
1e-05 50000 50384 0.995984 -nan
1e-05 50000 25461 1.13376 0
1e-05 50000 36887 1.06716 0.765367
1e-05 50000 50093 1.00022 2.10734e-08
1e-05 50000 12759 1.22071 0.765367
1e-05 50000 43028 1.03558 1.41421
1e-05 50000 50637 0.998025 2.10734e-08
1e-05 50000 36988 1.0684 0
1e-05 50000 40600 1.05118 -nan
1e-05 50000 28119 1.11763 -nan
1e-05 50000 18611 1.17987 0.765367
1e-05 50000 19934 1.17092 -nan
1e-05 50000 38576 1.06 -nan
1e-05 50000 79751 0.858641 0.765367
1e-05 50000 44198 1.02763 1.41421
1e-05 50000 77640 0.868322 2.10734e-08
1e-05 50000 74887 0.881038 0.765367
1e-05 50000 84620 0.835814 0.765367
1e-05 50000 76442 0.873436 2.10734e-08
1e-05 50000 52750 0.986854 -nan
1e-05 50000 83754 0.841211 2.10734e-08
1e-05 50000 34639 1.08089 -nan
1e-05 50000 60485 0.952056 -nan
1e-05 50000 48675 1.00991 -nan
1e-05 50000 19791 1.16917 0
1e-05 50000 26606 1.12613 -nan
1e-05 50000 55142 0.975436 0
1e-05 50000 39263 1.05508 -nan
1e-05 50000 42604 1.03553 0
1e-05 50000 73159 0.88692 0
1e-05 50000 60284 0.949699 0.765367
1e-05 50000 20504 1.16635 0
1e-05 50000 17777 1.18529 1.41421
1e-05 50000 72324 0.895206 0.765367
1e-05 50000 66212 0.91943 -nan
1e-05 50000 48164 1.00852 2.10734e-08
1e-05 50000 60481 0.946577 1.41421
1e-05 50000 53935 0.980105 -nan
1e-05 50000 74072 0.885794 -nan
1e-05 50000 18639 1.17787 -nan
1e-05 50000 83106 0.843604 2.10734e-08
1e-05 50000 29345 1.11101 -nan
1e-05 50000 61609 0.944171 0.765367
1e-05 50000 56366 0.967834 0
1e-05 50000 28004 1.11732 -nan
1e-05 50000 32882 1.09127 -nan
1e-05 50000 29405 1.11425 -nan
1e-05 50000 55350 0.97319 -nan
1e-05 50000 47556 1.01072 -nan
1e-05 50000 42117 1.04296 -nan
1e-05 50000 40034 1.05011 0.765367
1e-05 50000 64364 0.927735 -nan
1e-05 50000 62972 0.937949 1.41421
1e-05 50000 42620 1.03541 -nan
1e-05 50000 36282 1.06961 -nan
1e-05 50000 77645 0.866142 0.765367
1e-05 50000 80809 0.853525 0.765367
1e-05 50000 48244 1.0087 0
1e-05 50000 70334 0.903321 1.41421
1e-05 50000 16866 1.19104 -nan
1e-05 50000 88905 0.816652 -nan
1e-05 50000 13179 1.21794 -nan
1e-05 50000 44263 1.02919 -nan
1e-05 50000 76178 0.87336 0
1e-05 50000 86937 0.824588 0
1e-05 50000 68142 0.914341 -nan
1e-05 50000 47039 1.01365 0.765367
1e-05 50000 23355 1.14819 1.41421
1e-05 50000 23138 1.14869 0.765367
1e-05 50000 72678 0.891606 0
1e-05 50000 82253 0.846047 0
1e-05 50000 63398 0.933262 -nan
1e-05 50000 76075 0.874755 -nan
1e-05 50000 11524 1.23352 -nan
1e-05 50000 49987 1.00141 0.765367
1e-05 50000 68356 0.911892 1.41421
1e-05 50000 56959 0.963002 -nan
1e-05 50000 23357 1.14892 -nan
1e-05 50000 69652 0.906137 0.765367
1e-05 50000 34671 1.08013 -nan
1e-05 50000 36166 1.07047 2.10734e-08
1e-05 50000 53489 0.981489 2.10734e-08
1e-05 50000 85577 0.831848 2.10734e-08
1e-05 50000 39070 1.05927 0
1e-05 50000 48805 1.00637 0.765367
1e-05 50000 49184 1.00093 0.765367
1e-05 50000 77985 0.86694 -nan
1e-05 50000 54375 0.980357 2.10734e-08
1e-05 50000 43201 1.03323 2.10734e-08
1e-05 50000 13858 1.21183 -nan
1e-05 50000 31761 1.09684 0
1e-05 50000 71280 0.900355 -nan
1e-05 50000 87675 0.82221 0.765367
1e-05 50000 17153 1.18862 0
1e-05 50000 32245 1.09347 -nan
1e-05 50000 83573 0.840895 -nan
1e-05 50000 68852 0.906939 -nan
1e-05 50000 64847 0.928625 0
1e-05 50000 85205 0.835558 0.765367
1e-05 50000 23633 1.14484 -nan
1e-05 50000 79159 0.861704 -nan
1e-05 50000 27400 1.12197 0
1e-05 50000 39204 1.05891 0.765367
1e-05 50000 81539 0.850089 0.765367
1e-05 50000 67355 0.916209 0
1e-05 50000 52821 0.987085 -nan
1e-05 50000 38400 1.06006 2.10734e-08
1e-05 50000 62053 0.943156 0.765367
1e-05 50000 18141 1.18173 -nan
1e-05 50000 54879 0.976908 -nan
1e-05 50000 19297 1.17255 0.765367
1e-05 50000 85141 0.834697 0
1e-05 50000 25258 1.13847 0.765367
1e-05 50000 65947 0.921803 1.41421
1e-05 50000 19994 1.1713 0
1e-05 50000 65067 0.927622 0.765367
1e-05 50000 88442 0.817501 0.765367
1e-05 50000 18085 1.18255 -nan
1e-05 50000 28749 1.11254 -nan
1e-05 50000 39824 1.05082 -nan
1e-05 50000 40226 1.05196 -nan
1e-05 50000 70303 0.901475 0.765367
1e-05 50000 28857 1.115 -nan
1e-05 50000 61602 0.940352 -nan
1e-05 50000 28536 1.12049 2.10734e-08
1e-05 50000 23430 1.14849 -nan
1e-05 50000 84266 0.837166 2.10734e-08
1e-05 50000 62243 0.94145 0.765367
1e-05 50000 61572 0.942772 1.41421
1e-05 50000 54920 0.978006 0.765367
1e-05 50000 22398 1.15656 -nan
1e-05 50000 67014 0.916429 0.765367
1e-05 50000 17223 1.19027 -nan
1e-05 50000 16457 1.19528 -nan
1e-05 50000 51600 0.991714 1.41421
1e-05 50000 33090 1.08673 -nan
1e-05 50000 57677 0.963985 2.10734e-08
1e-05 50000 26803 1.12568 -nan
1e-05 50000 61370 0.944941 -nan
1e-05 50000 71110 0.897082 0
1e-05 50000 69416 0.903962 0.765367
1e-05 50000 24384 1.1405 -nan
1e-05 50000 86501 0.827823 -nan
1e-05 50000 27376 1.12158 -nan
1e-05 50000 24078 1.14068 1.41421
1e-05 50000 55578 0.971531 -nan
1e-05 50000 32069 1.09552 -nan
1e-05 50000 35828 1.07329 -nan
1e-05 50000 27879 1.11777 -nan
1e-05 50000 60858 0.944707 0.765367
1e-05 50000 34126 1.08105 0.765367
1e-05 50000 64191 0.933001 2.10734e-08
1e-05 50000 65232 0.925376 -nan
1e-05 50000 52880 0.986863 2.10734e-08
1e-05 50000 62471 0.941523 -nan
1e-05 50000 54669 0.975803 1.41421
1e-05 50000 23915 1.14083 -nan
1e-05 50000 86403 0.828622 -nan
1e-05 50000 39485 1.05187 1.41421
1e-05 50000 51064 0.997892 -nan
1e-05 50000 21402 1.15412 -nan
1e-05 50000 25789 1.13285 -nan
1e-05 50000 19348 1.17498 -nan
1e-05 50000 38512 1.0578 2.10734e-08
1e-05 50000 88759 0.817194 0.765367
1e-05 50000 50839 0.994887 -nan
1e-05 50000 77861 0.866663 -nan
1e-05 50000 38146 1.06104 -nan
1e-05 50000 33980 1.08332 -nan
1e-05 50000 87870 0.820698 0.765367
1e-05 50000 41644 1.04397 0
1e-05 50000 66248 0.920356 -nan
1e-05 50000 82959 0.84359 1.41421
1e-05 50000 67086 0.919364 2.10734e-08
1e-05 50000 36606 1.07117 -nan
1e-05 50000 84383 0.836655 0.765367
1e-05 50000 41317 1.04413 0.765367
1e-05 50000 53174 0.985943 -nan
1e-05 50000 37422 1.06557 0.765367
1e-05 50000 71717 0.895811 2.10734e-08
1e-05 50000 39662 1.05196 0.765367
1e-05 50000 25508 1.13593 -nan
1e-05 50000 36049 1.0725 -nan
1e-05 50000 33944 1.08328 -nan
1e-05 50000 47501 1.01311 0
1e-05 50000 28349 1.11752 -nan
1e-05 50000 54425 0.975642 -nan
1e-05 50000 63498 0.934005 -nan
1e-05 50000 56662 0.968843 -nan
1e-05 50000 84846 0.835456 0.765367
1e-05 50000 77250 0.870864 -nan
1e-05 50000 75215 0.876899 0.765367
1e-05 50000 53692 0.980088 -nan
1e-05 50000 22858 1.15 0.765367
1e-05 50000 24790 1.1416 -nan
1e-05 50000 10420 1.24248 -nan
1e-05 50000 85476 0.832045 -nan
1e-05 50000 21555 1.1586 -nan
1e-05 50000 66089 0.923453 0
1e-05 50000 15304 1.20446 -nan
1e-05 50000 47599 1.01254 0.765367
1e-05 50000 85036 0.835335 2.10734e-08
1e-05 50000 79946 0.858323 0.765367
1e-05 50000 46796 1.01609 -nan
1e-05 50000 75050 0.88131 -nan
1e-05 50000 78528 0.862908 0.765367
1e-05 50000 69666 0.906128 0.765367
1e-05 50000 14808 1.2062 -nan
1e-05 50000 20994 1.16175 -nan
1e-05 50000 62941 0.93803 0
1e-05 50000 43686 1.02905 0.765367
1e-05 50000 86459 0.828548 0.765367
1e-05 50000 65158 0.928334 0
1e-05 50000 34400 1.08254 -nan
1e-05 50000 36397 1.07438 -nan
1e-05 50000 26886 1.12599 -nan
1e-05 50000 45513 1.02085 0.765367
1e-05 50000 71917 0.895978 1.41421
1e-05 50000 62624 0.939663 -nan
1e-05 50000 88138 0.821249 -nan
1e-05 50000 11462 1.23473 -nan
1e-05 50000 62013 0.941575 -nan
1e-05 50000 30453 1.10412 -nan
1e-05 50000 27577 1.12291 -nan
1e-05 50000 10729 1.23651 -nan
1e-05 50000 11005 1.23788 -nan
1e-05 50000 74194 0.883538 -nan
1e-05 50000 16944 1.19325 -nan
1e-05 50000 75123 0.878681 -nan
1e-05 50000 53471 0.983073 1.41421
1e-05 50000 61255 0.945634 -nan
1e-05 50000 29839 1.1054 -nan
1e-05 50000 52239 0.988559 0.765367
1e-05 50000 54524 0.975324 -nan
1e-05 50000 88552 0.818742 0.765367
1e-05 50000 21530 1.1568 -nan
1e-05 50000 28131 1.11806 -nan
1e-05 50000 25211 1.13865 0.765367
1e-05 50000 11251 1.23559 -nan
1e-05 50000 79170 0.860666 0.765367
1e-05 50000 29203 1.11359 -nan
1e-05 50000 31945 1.09575 -nan
1e-05 50000 65618 0.927458 0.765367
1e-05 50000 64979 0.926278 0.765367
1e-05 50000 19993 1.16786 0.765367
1e-05 50000 70923 0.89944 0
1e-05 50000 37620 1.06594 0.765367
1e-05 50000 84535 0.835478 2.10734e-08
1e-05 50000 57069 0.967069 0
1e-05 50000 24250 1.1423 0.765367
1e-05 50000 46441 1.01526 0.765367
1e-05 50000 74943 0.880073 -nan
1e-05 50000 79562 0.856251 2.10734e-08
1e-05 50000 63145 0.937059 0.765367
1e-05 50000 40143 1.05122 0.765367
1e-05 50000 45103 1.0266 -nan
1e-05 50000 60409 0.949781 1.41421
1e-05 50000 77535 0.86865 2.10734e-08
1e-05 50000 24904 1.1375 -nan
1e-05 50000 87804 0.820946 -nan
